"Plot Title: Experiment"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 10171279)"
1,2012-10-24 16:43:15,6.230
2,2012-10-24 16:48:15,6.153
3,2013-01-27 14:53:15,2.983
